blueWins,blueKillDiff,blueDeathDiff,blueAssistsDiff,blueWardPlacedDiff,blueWardDestroyedDiff,blueAvgLvlDiff,blueTowerDestroyedDiff,blueCSPerMinDiff,dragTeam,heraldTeam,fbTeam
0,1,-1,3,2,-2,0.2,0,-0.3,0,0,-1
1,5,-5,2,-49,-1,0.2,0,5.7,1,0,1
0,-4,4,-2,6,-1,-0.6,0,-0.5,1,0,-1
1,5,-5,8,-23,0,0.2,0,2,-1,1,1
0,1,-1,4,3,2,-0.4,0,-5.1,1,0,-1
1,0,0,-3,-3,2,0.2,0,-1.2,-1,0,-1
0,-2,2,-4,0,1,-0.4,0,-6.6,0,0,-1
0,-3,3,1,44,-5,0,0,1.5,0,0,1
1,-1,1,-5,-1,-1,-0.6,0,-4.1,-1,1,1
0,-7,7,-4,-19,-1,-1.2,-2,-5.4,0,-1,-1
1,-2,2,2,13,1,0.4,0,-0.9,0,0,-1
1,-1,1,0,-2,0,0.2,0,0.1,-1,-1,-1
1,4,-4,7,-2,1,0.2,0,4.2,0,0,1
1,0,0,-3,-37,0,0.8,1,5,0,1,-1
1,8,-8,3,4,1,0.8,0,9.2,1,1,1
1,6,-6,13,24,1,0.8,1,1,0,0,1
1,-3,3,-5,4,-1,-0.2,0,1.3,0,-1,-1
0,3,-3,3,85,1,-0.2,0,-0.7,0,0,-1
0,-7,7,-12,6,1,-0.6,0,-2.8,-1,0,-1
0,-4,4,-9,-2,1,-0.2,0,-2.9,0,0,1
1,5,-5,7,57,-2,0.6,0,-1,1,0,1
1,-6,6,-8,-23,-1,-0.4,0,1.6,1,0,-1
1,0,0,-4,0,3,0.2,0,2,0,-1,1
0,-3,3,2,2,2,0,0,6.4,0,0,-1
0,-6,6,-7,2,-1,-0.8,0,-4.5,0,0,1
0,-2,2,-3,1,-1,-0.2,0,-0.6,-1,0,-1
1,5,-5,3,4,-1,1,0,8.6,0,0,-1
1,0,0,-1,-4,0,-0.6,0,0.1,1,0,1
1,6,-6,3,3,-2,1,0,3.8,1,1,1
0,-12,12,-16,-5,0,-1,0,-0.7,-1,0,-1
0,-4,4,-1,-1,0,-0.2,0,-2.4,1,0,-1
0,-2,2,1,2,1,-0.4,0,0.1,1,0,-1
0,-9,9,-10,-23,0,-0.6,0,3.1,-1,0,-1
0,-1,1,-1,92,-3,-0.2,0,-2.6,-1,-1,1
1,-2,2,1,0,-1,-0.2,0,1.9,0,-1,1
1,3,-3,2,5,4,0.4,0,2.5,1,0,1
1,2,-2,7,1,-2,0.6,0,3.6,0,0,1
1,4,-4,6,0,4,0.6,0,2.9,-1,-1,-1
0,-2,2,-4,-7,2,-0.2,0,-3.4,-1,0,-1
1,3,-3,0,1,-1,0.6,0,0.7,1,0,-1
0,2,-2,3,0,-2,0,0,5,0,0,1
0,-8,8,-4,6,1,-0.2,0,-0.3,-1,0,-1
0,-4,4,-4,24,2,-0.4,0,-2.9,-1,0,-1
1,0,0,2,-3,0,-0.2,0,-5.4,-1,0,-1
1,3,-3,2,3,1,0.4,0,1.6,1,0,1
1,0,0,2,8,-3,0.2,0,-1.9,1,0,-1
1,13,-13,18,1,1,0.8,1,2.5,1,-1,1
0,0,0,-2,-4,0,-0.4,0,-3.4,0,0,-1
0,-1,1,0,-21,3,-0.4,0,-1.9,-1,0,1
1,-1,1,-4,-44,0,0,0,-0.8,-1,0,-1
0,-3,3,-6,76,2,-0.2,0,-0.4,1,0,1
0,0,0,-1,-17,0,0.2,0,0.4,0,0,-1
1,0,0,1,-2,1,0,0,0.9,0,0,-1
1,4,-4,7,-2,2,0.4,0,0.3,-1,0,1
0,-2,2,-3,-17,1,0,0,0.6,1,0,1
1,1,-1,1,6,-2,0.4,0,2.4,1,0,1
1,-3,3,-2,-2,1,-1,0,-3.2,0,-1,1
1,2,-2,-2,-2,1,-0.2,0,-1.3,-1,0,-1
0,-3,3,0,12,4,0,0,-0.9,-1,-1,-1
1,-4,4,-6,6,-2,-0.8,0,3.4,1,0,-1
1,2,-2,5,-4,0,0.4,0,0.8,1,0,-1
0,-3,3,-4,-70,-3,0,0,2,0,-1,-1
1,-2,2,1,-2,0,-0.4,0,-3.5,-1,0,-1
0,0,0,-3,8,-2,-0.2,0,2.5,-1,0,1
1,8,-8,12,46,0,0.6,0,1.9,-1,0,-1
0,-6,6,-4,0,0,-0.6,0,-1.5,-1,0,1
0,1,-1,7,1,2,0.2,0,-1.2,0,-1,-1
1,5,-5,3,0,4,0.6,0,5.2,1,1,1
0,-2,2,1,21,-3,-0.4,0,-3.7,-1,1,1
1,5,-5,1,-1,-2,0.8,1,4.6,1,0,1
1,5,-5,8,2,1,0.2,0,1.2,0,0,-1
0,-7,7,-5,0,-3,-1.2,0,-5.1,1,0,-1
1,1,-1,4,5,1,-0.4,0,0.9,1,0,1
1,2,-2,6,-3,3,-0.8,0,-6.8,1,0,1
1,3,-3,1,-8,0,0,0,-0.2,1,1,1
0,8,-8,6,-1,-1,1.2,0,1.6,0,1,-1
0,-1,1,0,24,0,-0.2,0,-2,0,0,1
1,4,-4,6,-1,-2,0.6,0,1.3,-1,-1,1
0,-3,3,-7,2,0,-0.2,0,-1.7,1,0,-1
0,2,-2,9,-8,1,-0.8,0,0.5,0,-1,1
1,-3,3,-9,0,2,0,0,0.4,-1,0,-1
1,2,-2,2,-51,1,-0.2,0,-0.7,1,1,-1
1,-1,1,-1,-2,0,-0.4,0,-1.7,0,0,-1
0,1,-1,5,43,-1,-0.2,0,-0.7,-1,0,1
1,1,-1,3,3,-3,0.2,0,-0.2,-1,0,1
1,5,-5,0,-6,4,0.4,0,4.3,1,0,1
1,-6,6,-8,-5,5,-0.2,0,-2.7,-1,-1,-1
0,1,-1,3,-45,13,0,0,0.9,1,0,1
0,1,-1,-1,-37,0,0.8,0,2.1,-1,0,-1
0,-2,2,-1,-2,1,-0.2,0,-3,-1,-1,-1
0,0,0,-3,-2,0,0.2,0,4.2,-1,-1,1
1,-6,6,-9,-4,2,0.2,0,1.6,-1,0,-1
1,6,-6,0,-4,-1,0.6,1,4.5,1,1,1
1,3,-3,2,-1,0,0.2,0,1.3,0,0,1
0,-4,4,-4,58,2,-0.2,0,-3.6,-1,0,-1
0,-3,3,0,21,3,0,1,-0.5,1,0,-1
1,1,-1,0,3,-1,0.2,0,5,-1,0,1
0,-12,12,-12,-3,3,-1,-1,-4.8,0,-1,-1
1,2,-2,2,43,-1,0.4,0,1.5,0,0,1
1,5,-5,8,1,3,0.4,0,1.7,1,-1,1
1,-3,3,0,27,0,-0.2,0,1,0,0,-1
0,1,-1,3,-1,-2,0,0,0.3,0,0,1
0,5,-5,1,2,3,-0.2,0,0.2,-1,0,1
1,5,-5,5,2,4,0.6,0,3.5,-1,-1,1
1,5,-5,5,0,3,0.4,0,3.4,1,1,1
1,5,-5,7,4,-1,0.6,0,3.2,0,0,1
0,-8,8,-7,-16,-1,-0.4,0,-0.7,-1,0,1
1,0,0,-4,1,3,-0.2,0,-1.8,-1,1,1
0,-2,2,-1,2,-2,-0.2,0,3.5,1,0,1
0,-2,2,-1,37,3,0,0,-1.7,0,0,-1
1,9,-9,10,24,6,0.4,0,-3.5,1,0,1
0,1,-1,-1,-28,-3,-0.2,0,-0.9,0,0,1
0,-6,6,-5,-15,-1,-0.2,0,1,-1,0,-1
1,1,-1,5,1,-2,0.4,0,1.6,0,-1,1
1,1,-1,1,-22,1,-0.2,0,4,-1,0,1
0,4,-4,5,-68,-2,0.2,0,2.2,0,0,-1
0,-4,4,-6,-3,0,-0.2,0,3.5,-1,0,-1
1,2,-2,4,3,3,0,0,3.1,1,1,1
1,-3,3,-1,-1,1,0.2,0,2.4,-1,1,-1
1,2,-2,-4,27,-1,0.2,0,-4.3,1,0,1
0,-1,1,-6,-33,2,0,0,4.1,1,0,-1
0,-6,6,-15,2,-2,-0.2,0,-2.1,-1,0,-1
1,7,-7,10,1,1,0.4,1,2,1,1,-1
0,0,0,1,-21,-2,-0.4,0,1.1,-1,-1,-1
0,-9,9,-12,-3,0,-0.4,0,-4.5,-1,0,-1
1,4,-4,5,1,-1,0.6,0,3.5,0,1,1
1,0,0,-10,61,-1,0,0,4.8,1,1,-1
0,-5,5,-6,-4,1,-0.4,0,-0.3,1,0,-1
1,4,-4,11,-8,2,0.2,0,-5,0,0,1
1,4,-4,4,-1,2,0.4,0,0.7,0,0,1
0,6,-6,6,37,0,0.2,0,2.8,1,1,1
0,-3,3,-11,51,-2,-1.4,-2,-4.5,0,-1,1
0,-4,4,-6,-1,-1,-0.4,0,5.2,-1,0,-1
0,-5,5,-12,-11,-3,-0.4,0,-5.5,0,0,1
0,-2,2,-6,-2,3,-0.6,0,-3,-1,0,-1
0,-1,1,-6,39,-3,0,0,1.6,1,0,-1
1,-1,1,0,40,2,0,0,-2.3,1,1,-1
1,-3,3,-4,-72,2,-0.4,0,-1.1,0,1,-1
0,-1,1,-5,0,-1,0.2,0,1.4,1,0,1
1,1,-1,5,1,-2,0.6,0,7.2,1,0,-1
0,-7,7,-11,-41,2,-1,0,-5.1,-1,0,1
0,-8,8,-9,5,-3,-0.4,0,-2.6,1,-1,-1
1,6,-6,11,5,2,0.6,0,1.7,1,0,1
0,-3,3,-2,0,1,-0.6,0,-2.2,1,0,-1
1,4,-4,3,8,2,0.4,0,5.6,-1,0,1
1,2,-2,6,0,0,0.2,0,1,-1,0,-1
0,1,-1,-3,-14,-2,-0.4,0,-2.7,-1,0,1
1,0,0,-1,8,-2,0.4,0,-4.7,-1,0,-1
0,0,0,-1,0,0,0.2,0,1.4,0,0,-1
0,-4,4,-9,9,-2,0,0,2.2,0,1,1
1,1,-1,3,0,0,-0.4,0,4.1,-1,-1,-1
1,0,0,4,6,4,-0.4,0,0,-1,0,1
0,-4,4,-4,3,1,-0.2,0,-1.3,-1,0,-1
1,6,-6,7,5,-1,0.6,0,-0.2,0,1,1
0,-3,3,-5,0,0,-0.2,0,3.7,-1,0,-1
1,0,0,4,-5,1,0,0,0,-1,1,1
0,-7,7,-15,-58,1,-0.4,0,1.7,0,0,-1
0,0,0,0,12,-23,-0.2,0,1.8,1,-1,-1
0,2,-2,2,22,0,0.4,0,0.4,1,0,1
1,0,0,-8,1,-1,0.4,0,2.1,1,0,-1
0,-7,7,-7,6,0,-0.4,0,-1.3,-1,0,-1
0,-13,13,-20,28,-2,-1.4,0,-3.5,-1,0,-1
0,3,-3,6,2,-2,0.2,0,0.5,1,0,1
0,-4,4,-8,-1,-2,-0.4,0,0.4,0,0,-1
0,0,0,-5,17,-2,0,0,-0.3,0,0,-1
1,0,0,-4,7,1,0.6,0,3,0,1,1
0,-5,5,-7,-5,0,-0.6,0,-3.7,-1,0,-1
0,-3,3,-2,-2,3,0,0,-2.4,-1,-1,1
1,5,-5,5,1,1,0.8,0,0.2,-1,1,-1
1,6,-6,9,2,2,0.8,0,6.2,1,0,1
1,4,-4,3,-2,2,0,0,4,0,0,1
0,-2,2,-6,-3,0,-0.2,0,1.6,-1,0,1
0,-6,6,-6,-6,-2,-0.8,0,-5.1,1,0,-1
1,4,-4,2,-7,1,0.4,0,2.5,1,0,1
1,-5,5,-2,-7,1,0,0,1,-1,0,-1
1,7,-7,7,-63,-1,0.6,0,5.1,-1,0,1
0,-9,9,-10,-4,4,-1,0,0,0,-1,1
0,-1,1,-2,-16,-4,-0.4,0,-6.3,-1,0,-1
1,0,0,0,-3,0,0.4,0,2.3,0,0,1
0,0,0,-4,1,-3,0,0,-1.7,-1,1,1
0,2,-2,10,6,-1,-0.2,0,-2.3,-1,0,-1
1,4,-4,8,12,-5,0.6,0,2.9,1,0,1
1,4,-4,5,1,3,0.6,0,4.5,1,0,-1
0,-6,6,-11,0,-3,-0.8,0,2.7,-1,-1,1
1,1,-1,-1,-38,2,-0.2,0,2.3,-1,0,-1
0,4,-4,5,-52,3,0.2,0,-0.2,1,0,1
1,-2,2,2,8,0,0,0,0.3,0,0,-1
0,1,-1,0,29,2,0.2,0,-3.7,-1,0,-1
1,2,-2,0,-2,1,0.2,0,4.2,1,0,1
1,4,-4,2,24,3,0.4,0,2.8,0,0,1
0,0,0,-1,2,2,0,0,1.7,1,0,1
0,-1,1,6,27,-1,0.2,0,0.5,-1,0,-1
1,-7,7,-6,10,-4,-0.2,0,-2.6,0,0,-1
1,-2,2,-1,-7,-2,-0.2,0,-0.4,-1,0,-1
0,-5,5,-1,17,3,0.2,0,-0.7,-1,-1,-1
1,3,-3,3,4,-1,0.8,0,3.5,1,1,-1
0,-4,4,-3,-18,0,-0.4,0,-1.9,0,0,-1
1,3,-3,0,-7,-2,0,0,4.8,1,0,1
1,4,-4,1,9,0,0.2,0,5.9,1,0,1
1,3,-3,3,-4,-1,0.4,0,-4.5,1,1,1
0,-10,10,-7,-1,0,-0.8,-1,-5.3,-1,0,-1
1,11,-11,13,1,-3,1,0,4.4,1,0,1
0,4,-4,7,4,2,0.2,0,-2.4,0,0,1
1,-2,2,1,-4,2,0,0,-1.1,1,0,1
0,2,-2,0,74,-1,0.4,0,0.9,0,0,-1
0,-9,9,-9,3,-1,-1,0,-3.2,-1,0,-1
0,-7,7,-7,38,-1,-1,0,-0.5,1,0,1
1,-1,1,-10,23,-9,0.8,0,7.3,-1,1,-1
0,-1,1,-3,-78,-2,0,0,-4.4,0,1,1
0,0,0,-3,-19,-1,0,0,2.3,-1,1,1
1,-2,2,-7,-3,-1,-0.4,0,1.4,-1,0,1
0,-6,6,-6,-3,0,-0.8,0,-2.4,0,0,-1
0,-4,4,-13,-3,0,-0.4,0,-0.5,-1,0,1
1,1,-1,4,0,-1,0.4,0,0.8,-1,-1,1
0,-5,5,-4,0,-1,-0.8,0,-6.3,0,-1,-1
0,0,0,-1,1,1,0.2,0,2.3,1,0,1
0,1,-1,3,1,-1,0,0,0.9,1,0,-1
0,1,-1,2,0,1,0,0,-0.5,1,1,1
0,1,-1,-1,0,-2,0.2,0,1.4,0,0,1
1,6,-6,6,-22,-1,0.2,0,1.2,1,-1,1
1,1,-1,3,4,1,0.4,0,1.5,0,1,-1
0,2,-2,0,-5,-8,0.2,0,2.6,1,0,-1
0,-2,2,3,7,-4,-0.4,0,-4.1,-1,-1,1
1,2,-2,-2,0,0,0.6,0,7.5,0,0,1
0,-4,4,-10,-1,-1,-0.2,0,-0.7,-1,0,-1
1,2,-2,1,38,3,0.8,0,4.7,0,0,1
0,-5,5,-8,-4,1,-0.8,0,-0.1,-1,-1,-1
0,0,0,-5,-18,-3,-0.4,0,-1.4,1,1,1
0,3,-3,7,-1,-15,0,0,0.3,1,0,1
1,6,-6,4,4,-1,1,0,5.7,0,0,-1
0,-3,3,-3,-6,4,-0.4,0,-1.9,0,-1,-1
1,-3,3,-1,-1,-2,-0.2,0,-5.6,0,0,-1
1,7,-7,16,33,0,0.8,0,1.4,1,-1,1
1,4,-4,3,-69,2,0.6,0,5.9,0,0,-1
0,1,-1,0,4,-2,-0.4,0,-2.5,-1,0,1
0,-6,6,-3,4,-2,-0.6,0,-3.1,-1,0,-1
0,1,-1,-1,25,-1,0.4,0,0,-1,1,1
0,-5,5,-10,1,-1,-0.4,0,-2.6,-1,1,-1
0,6,-6,9,1,0,0,0,-0.3,0,0,-1
1,5,-5,4,-2,2,0.6,0,1.3,1,0,1
0,-6,6,-10,-2,-4,-0.8,0,0.2,-1,0,-1
0,4,-4,5,11,-2,0.2,0,1.3,-1,0,-1
0,2,-2,1,0,0,-0.2,0,-1.5,0,0,1
1,5,-5,4,0,0,1,1,0.9,0,1,1
0,-2,2,-3,-8,-3,0.4,0,2.2,0,0,1
0,-6,6,-12,50,-1,-0.6,0,-4.2,1,0,-1
0,2,-2,9,1,1,0.2,0,-2.1,-1,0,-1
0,1,-1,-1,-21,-2,0,0,3.5,0,0,-1
0,5,-5,3,-65,3,0,0,1,-1,0,1
0,1,-1,4,4,-2,0.2,0,-1.1,1,0,-1
1,1,-1,-6,7,3,0.6,0,0.2,0,0,-1
1,-1,1,-2,2,0,-0.2,0,3.4,-1,1,1
1,1,-1,2,-3,3,0.2,0,0.5,1,0,-1
1,-1,1,-7,67,1,-0.2,0,-2.5,1,0,-1
0,-1,1,4,-6,3,-0.2,0,-0.7,-1,0,-1
1,9,-9,4,3,1,1.4,0,7.9,1,-1,1
1,6,-6,8,-1,3,0.4,0,-0.9,1,0,-1
0,-5,5,-8,-1,-1,-0.6,0,-1,-1,0,1
0,-1,1,1,1,1,0.2,0,0.3,1,-1,1
1,0,0,-1,6,3,0.2,0,4.3,-1,0,1
1,2,-2,1,-37,1,0.2,0,2.2,1,1,1
0,-3,3,-5,130,1,-0.2,0,0.5,1,0,1
1,6,-6,6,-24,1,0.4,0,-4.8,1,0,1
1,6,-6,14,7,2,0.4,0,1.5,0,0,-1
1,4,-4,7,15,1,0.6,0,-4.3,0,0,1
1,-1,1,-2,0,-1,0.2,0,-1.1,1,0,1
0,-3,3,-5,-26,0,0,0,2.4,1,0,1
0,-7,7,-11,-5,2,-0.4,0,-1.6,-1,0,-1
1,2,-2,0,-1,2,0.2,0,2.5,-1,1,-1
0,-2,2,-6,-45,2,-0.2,0,-5.1,-1,0,-1
1,6,-6,9,3,-2,0.6,0,6,0,1,1
0,-1,1,1,0,22,-0.4,0,-2.3,0,0,1
0,-3,3,-4,7,2,0,0,-5.1,-1,-1,1
0,-6,6,-7,-4,5,-0.6,0,-1.5,-1,0,-1
1,2,-2,5,-18,0,0.4,0,0.7,-1,0,1
1,9,-9,14,0,-1,0.6,0,1.4,1,0,-1
1,6,-6,2,-1,0,0.4,0,1.3,0,-1,1
1,3,-3,6,-5,2,0.2,0,-1.7,1,1,1
1,1,-1,1,2,1,0.4,0,1.3,1,0,1
0,-4,4,-1,-5,4,-0.2,0,-2.9,-1,1,-1
1,0,0,3,-114,1,0.4,0,1.8,-1,0,1
1,3,-3,6,19,1,0.6,0,4.5,1,0,-1
0,-1,1,-1,-107,-1,-0.4,0,-3.2,0,1,-1
0,-3,3,-2,-3,1,-0.8,0,-6.6,0,0,1
0,5,-5,11,-1,3,0.2,0,-2.1,1,0,1
0,-7,7,-8,24,1,-0.8,0,-7.3,1,0,1
0,-2,2,-5,66,-1,-0.4,0,4.3,-1,0,-1
0,-6,6,-4,-30,0,-0.4,0,4.2,-1,0,-1
1,9,-9,9,-1,2,0.6,0,-1.2,1,0,1
0,1,-1,-2,48,-3,0,0,-0.2,-1,0,1
1,2,-2,8,3,0,0.2,0,2.1,-1,0,1
0,-2,2,3,-2,-1,-0.2,0,0.3,-1,0,-1
0,-4,4,-6,-3,2,-0.2,0,0.3,-1,0,-1
1,1,-1,3,3,-1,0.2,0,6.3,1,0,1
0,-8,8,-9,-45,1,-0.6,0,-1.7,0,0,-1
1,0,0,4,-1,-1,-0.2,0,0.8,1,0,1
1,5,-5,-1,4,2,0.4,0,1.5,1,0,1
1,5,-5,5,5,1,0.4,0,3.5,1,0,1
0,-3,3,-3,-4,0,0,0,0.4,-1,-1,-1
1,2,-2,4,-4,1,0,0,-0.2,0,1,-1
0,2,-2,7,-16,-1,-0.2,0,3,-1,1,1
1,2,-2,2,-11,0,0.2,0,-2.7,1,1,1
0,-2,2,-13,-24,2,0.2,0,6.8,-1,0,1
1,0,0,-1,4,-2,0.4,0,0.5,-1,0,1
1,2,-2,-4,-2,0,-0.4,0,1.3,-1,0,1
1,7,-7,2,-2,1,-0.2,0,1.5,1,1,1
0,0,0,3,-4,-2,0,0,-5.2,0,0,1
1,6,-6,10,-3,2,1,0,5.3,1,0,1
0,2,-2,-3,-5,-3,0.6,0,0.4,1,-1,1
1,3,-3,4,4,1,0.2,0,-1.4,1,0,1
1,4,-4,5,-7,3,-0.2,0,2.2,1,-1,1
0,-4,4,-3,40,-1,-0.6,0,-3.2,0,1,-1
0,-4,4,-11,1,1,0,0,2.2,1,0,1
1,2,-2,3,35,-3,0,0,-1.3,0,0,1
1,5,-5,4,4,5,0.6,0,8.6,-1,0,1
1,1,-1,-3,-3,2,0.2,0,2.9,-1,0,-1
1,0,0,0,82,16,0,0,-5.2,1,0,-1
1,2,-2,-1,8,-2,0.4,0,5.3,1,0,1
1,3,-3,2,12,0,0.8,0,3.3,-1,0,1
0,0,0,4,-28,11,0.2,0,-3.3,-1,1,-1
1,-2,2,-4,-3,-2,0,0,-3.2,1,0,-1
1,2,-2,2,7,0,0.2,0,-4.7,-1,0,-1
1,0,0,5,-5,-1,-0.4,0,-1.2,-1,-1,-1
1,0,0,5,-4,5,-0.4,0,-3.7,0,0,-1
0,-6,6,-4,0,4,0,0,-0.2,-1,0,-1
0,-9,9,-5,-4,2,-0.4,0,2.8,-1,0,-1
1,-4,4,-5,14,0,0,0,4.7,-1,1,-1
0,-3,3,-3,9,1,-0.2,0,-3.7,-1,0,-1
0,2,-2,5,-2,2,-0.2,0,0.8,-1,0,-1
0,-5,5,-7,3,-2,-0.6,0,0.1,1,1,-1
1,2,-2,1,2,0,0,0,1.4,0,1,1
1,-6,6,-2,0,4,-0.6,0,-0.5,1,0,-1
0,-4,4,-10,-3,0,-0.6,0,-2.1,1,0,-1
1,3,-3,3,-3,0,0.4,0,2.2,-1,0,-1
1,0,0,-2,-2,3,-0.2,0,0.4,0,0,1
1,-2,2,-6,21,-14,-0.4,0,-2.1,1,0,-1
0,-4,4,-7,3,2,-0.4,-1,-1.3,1,-1,1
1,4,-4,5,-2,0,0.4,0,-0.7,1,0,1
1,-4,4,-7,21,0,-0.4,0,-1.9,-1,0,-1
0,-3,3,-5,-1,0,-0.4,0,0.5,0,-1,-1
1,4,-4,4,-22,2,0.6,0,1.2,0,0,1
0,1,-1,1,-19,-3,0,0,-0.3,1,0,-1
1,3,-3,6,1,0,0.6,0,4.8,0,0,1
0,4,-4,4,73,-1,0.8,0,0.5,1,0,1
1,3,-3,0,1,-1,0.4,0,-1.4,1,1,-1
1,-1,1,2,2,1,0.2,0,2.8,0,0,1
0,-5,5,-5,1,-1,-0.4,0,-1.8,-1,0,1
1,8,-8,8,8,-3,0,0,-1.8,0,1,1
0,-2,2,-1,-34,-2,0,0,-0.8,-1,1,1
0,-1,1,2,5,5,0,0,2.3,-1,0,-1
1,6,-6,6,2,2,0.2,0,0.4,0,0,1
0,-5,5,-7,-4,-1,-0.2,0,-3.4,0,-1,-1
0,-1,1,-3,3,0,0,0,-3.9,-1,0,-1
0,-2,2,-5,-10,2,-1,0,-4.5,0,-1,-1
1,5,-5,6,3,6,0.4,0,-0.8,1,0,1
0,-2,2,-5,4,0,-0.2,0,3.2,0,0,-1
0,-2,2,-2,-2,0,-0.4,0,-0.7,0,0,1
1,10,-10,12,3,3,1,1,0.8,1,0,1
0,-6,6,-10,-21,-2,-0.8,0,0.4,-1,-1,-1
1,7,-7,7,53,2,0.2,0,-0.5,-1,1,1
1,2,-2,9,6,0,0.4,0,-1.2,1,-1,1
0,-6,6,-3,0,0,-1,0,-0.6,-1,0,1
1,-3,3,-2,-8,-1,0.2,0,3.6,1,0,-1
1,6,-6,1,4,0,0.8,0,2.5,1,1,1
0,-3,3,-3,35,0,-0.4,0,0.4,-1,-1,-1
0,-5,5,-9,34,1,-1,-1,0,1,0,-1
0,2,-2,3,-29,8,0.2,0,1.7,-1,0,1
1,0,0,1,-8,0,-0.2,0,-2.7,-1,0,1
0,-1,1,-2,-5,3,0.4,0,0.4,0,0,1
0,4,-4,2,1,1,0.2,0,1.4,0,0,1
0,-4,4,-7,2,2,-0.6,0,-2.7,-1,0,1
1,2,-2,0,-27,9,0.6,0,2,0,0,-1
0,-1,1,-4,-1,-2,0,0,-0.4,-1,0,-1
0,-8,8,-8,-10,2,-0.6,-1,-2.3,0,1,1
0,1,-1,3,40,-2,0.2,0,4.6,0,0,1
1,0,0,0,4,-3,0.2,0,0.7,-1,0,-1
0,-5,5,-1,23,1,-0.6,0,-6.4,0,0,-1
0,3,-3,2,4,4,0.4,0,0.8,1,0,1
1,7,-7,10,-4,1,0.4,0,0.8,-1,-1,1
0,-5,5,-9,4,-2,-0.2,-1,-0.2,-1,0,1
1,2,-2,-1,8,-3,0.2,0,4.8,1,0,-1
0,-2,2,0,10,2,-0.4,0,1.2,-1,0,-1
1,-4,4,-4,-4,0,-0.4,0,-0.4,0,0,-1
1,3,-3,0,-23,14,0.4,0,4.5,1,0,1
0,-6,6,-7,-11,-1,-0.4,0,-0.3,1,0,1
0,-2,2,-2,-146,-1,-0.2,0,-1,1,0,1
0,-7,7,-14,36,4,-0.6,0,-0.9,0,0,-1
1,-3,3,-4,0,1,-0.2,0,0.7,-1,0,-1
0,1,-1,0,25,3,0,0,-0.7,0,0,1
1,2,-2,2,2,0,0,0,1,1,0,1
0,3,-3,8,46,1,0.2,0,1.1,1,0,-1
1,5,-5,12,0,4,0.2,0,-5.8,1,0,-1
0,1,-1,1,-1,-2,-0.2,0,-3.7,1,0,1
1,-1,1,-3,35,-2,0,0,-3.3,1,0,-1
0,-1,1,3,-18,0,0.4,0,-1.6,0,0,1
0,-5,5,-1,3,-3,-1,-1,-4.6,-1,0,1
1,0,0,-1,-1,-1,0,0,0.6,0,1,-1
0,-3,3,-1,-218,0,0,0,-4.3,0,0,-1
0,8,-8,11,-63,-2,0.4,0,2.2,1,1,1
1,0,0,-3,4,-1,-0.2,0,-1.9,1,0,-1
0,-5,5,-8,18,0,-0.6,0,-1.2,-1,1,-1
0,-5,5,-3,2,-4,-0.6,0,-3.9,-1,0,1
0,8,-8,8,-19,6,0.8,0,0.2,-1,0,-1
0,1,-1,-1,137,2,0.4,0,3,1,0,-1
0,3,-3,3,28,-1,0.4,0,-4.5,1,-1,1
1,-1,1,0,6,-3,0,0,-2.4,0,1,-1
0,3,-3,2,-1,-1,0.4,0,-2,1,-1,-1
0,-3,3,-3,0,1,-0.4,0,-0.5,-1,-1,-1
0,1,-1,-1,-4,-1,-0.2,0,2.6,1,0,1
0,-1,1,-1,-5,5,0.2,-1,-1.6,-1,-1,1
0,0,0,-2,-23,-1,0,0,0.9,-1,0,-1
1,4,-4,2,8,0,0,0,-1,0,0,1
1,4,-4,3,-1,-1,-0.2,0,-3.6,1,-1,-1
1,2,-2,5,-5,-3,-0.6,0,-0.4,-1,0,1
1,1,-1,6,3,0,0,0,-4.3,1,-1,1
0,-4,4,-3,-91,-2,-0.4,0,-4.2,-1,-1,-1
0,-3,3,-3,0,-1,-0.2,0,-2.9,-1,0,1
1,-1,1,-1,2,1,0,0,2.6,-1,0,1
1,5,-5,1,2,4,0.4,1,3.3,0,1,-1
1,6,-6,9,-38,0,0.4,0,-0.7,1,0,1
1,2,-2,7,23,0,0.2,0,-0.8,-1,0,-1
1,4,-4,3,1,3,0.6,0,6,1,0,1
1,2,-2,-2,-11,3,0,0,3.2,1,0,1
1,-2,2,-2,1,-3,-0.6,0,-3.8,0,0,-1
0,-2,2,1,2,0,-0.6,0,-3.9,1,0,1
1,-1,1,-3,-34,1,0,0,0.8,-1,0,1
0,-2,2,-1,5,-1,-0.4,0,-1.9,-1,0,1
0,-6,6,-3,23,-1,-0.8,0,-4.5,0,0,-1
0,1,-1,4,116,2,0.2,0,2,1,-1,1
1,3,-3,4,0,-1,0.6,0,4.6,1,0,1
0,2,-2,10,4,-2,0.2,0,-7.5,1,1,1
0,-2,2,-6,-35,1,0.2,0,-2.4,-1,1,1
0,2,-2,4,-49,0,-0.2,0,-3.2,1,0,1
1,4,-4,6,33,4,0.4,0,2,-1,0,1
0,0,0,5,2,1,0,0,-0.1,0,0,1
1,7,-7,6,0,2,1,0,1.8,0,0,1
0,-1,1,-7,-16,0,-0.2,0,2.4,1,1,1
1,0,0,0,3,-2,0,0,0.1,1,1,1
1,3,-3,8,2,0,0.2,0,-1.6,1,0,1
1,-6,6,-12,-4,-2,-0.2,0,-2,-1,1,-1
